state,county,trump votes,clinton votes,total votes,trump vote %,clinton vote %,electric vehicle %,population,voter turnout %
utah,Kane,2265,741,3006,75.35,24.65,0.8073817762399077,7297.0,41.19501164862272
utah,Beaver,1838,264,2102,87.44,12.56,0.641954856077863,6478.0,32.44828650818154
utah,Garfield,1606,358,1964,81.77,18.23,0.4388370817334065,4952.0,39.66074313408724
utah,Wayne,966,271,1237,78.09,21.91,0.2802428771602055,2671.0,46.31224260576563
utah,Rich,797,104,901,88.46,11.54,0.3970880211780278,2313.0,38.95373973194985
utah,Piute,626,47,673,93.02,6.98,0.1639344262295081,1459.0,46.12748457847841
utah,Daggett,331,77,408,81.13,18.87,0.3627569528415961,1076.0,37.9182156133829
virginia,Fairfax,355133,157710,512843,69.25,30.75,3.739194008360168,1144188.0,44.821567784315164
virginia,Fairfax,355133,157710,512843,69.25,30.75,3.53067900742041,1144188.0,44.821567784315164
virginia,Prince William,113144,71721,184865,61.2,38.8,2.775478614195573,456496.0,40.496521327678664
virginia,Loudoun,100795,69949,170744,59.03,40.97,3.6204426046807825,385546.0,44.28628490504376
virginia,Chesterfield,81074,85045,166119,48.8,51.2,1.326205535439556,338479.0,49.078081653514694
virginia,Henrico,93935,59857,153792,61.08,38.92,1.3903689889436528,325931.0,47.18544722656022
virginia,Arlington,92016,20186,112202,82.01,17.99,4.683328464773137,231259.0,48.517895519741934
virginia,Stafford,27908,33868,61776,45.18,54.82,2.4897597358928896,143501.0,43.04917735764908
virginia,Hanover,19382,39630,59012,32.84,67.16,1.1134780974203828,104290.0,56.58452392367437
virginia,Spotsylvania,24207,34623,58830,41.15,58.85,1.7161618890881254,131252.0,44.82217413829884
virginia,Albemarle,33345,19259,52604,63.39,36.61,2.567094515752625,106431.0,49.42544935216243
virginia,Roanoke,17200,31408,48608,35.39,64.61,1.091023901959867,93528.0,51.97160208707553
virginia,Roanoke,17200,31408,48608,35.39,64.61,0.9605590300215772,93528.0,51.97160208707553
virginia,James City,19105,21306,40411,47.28,52.72,2.446468126999754,73930.0,54.66116596780739
virginia,Montgomery,20021,19459,39480,50.71,49.29,1.508583318883301,98172.0,40.21513262437355
virginia,Bedford,9768,30659,40427,24.16,75.84,0.9628332082126814,77993.0,51.83413896118883
virginia,Frederick,11932,26083,38015,31.39,68.61,1.2308659589388922,84638.0,44.91481367707176
virginia,Rockingham,9366,25990,35356,26.49,73.51,1.0061817703538078,79367.0,44.547481950936785
virginia,Fauquier,12971,22127,35098,36.96,63.04,2.5533374494065995,68805.0,51.01082770147518
virginia,Augusta,8177,26163,34340,23.81,76.19,0.931593642611684,74834.0,45.888232621535664
virginia,York,12999,18837,31836,40.83,59.17,2.039711478751015,67832.0,46.93360066045524
virginia,Pittsylvania,9199,21554,30753,29.91,70.09,0.4093696655497249,61704.0,49.83955659276546
virginia,Campbell,6664,19551,26215,25.42,74.58,0.6304874083173755,55419.0,47.303271441202476
virginia,Franklin,7257,18569,25826,28.1,71.9,0.7278227600320314,56158.0,45.98810498949393
virginia,Franklin,7257,18569,25826,28.1,71.9,0.5846199970019488,56158.0,45.98810498949393
virginia,Washington,5553,19320,24873,22.33,77.67,0.8963982193443951,54100.0,45.975970425138634
virginia,Henry,8198,15208,23406,35.03,64.97,0.5413080131333748,51645.0,45.32094103979088
virginia,Culpeper,7759,13349,21108,36.76,63.24,1.698038972065188,50319.0,41.948369403207536
virginia,Isle of Wight,7881,12204,20085,39.24,60.76,0.958557255064076,36326.0,55.29097616032593
virginia,Shenandoah,5273,14094,19367,27.23,72.77,0.804634695848085,42907.0,45.137157107231914
virginia,Gloucester,5404,13096,18500,29.21,70.79,1.295874715432917,37114.0,49.84641914102495
virginia,Botetourt,4494,13375,17869,25.15,74.85,0.7029079984127884,33252.0,53.73812101527727
virginia,Tazewell,2895,15168,18063,16.03,83.97,0.3142768034930307,42155.0,42.84900960740126
virginia,Warren,5169,11773,16942,30.51,69.49,1.3604398414525,39165.0,43.2580109791906
virginia,Louisa,6212,10528,16740,37.11,62.89,1.1052618447643523,35304.0,47.41672331747111
virginia,Orange,5957,10521,16478,36.15,63.85,1.5677588240370508,35354.0,46.608587429993776
virginia,Halifax,6897,9704,16601,41.55,58.45,0.404555404693951,34990.0,47.444984281223206
virginia,Powhatan,4060,11885,15945,25.46,74.54,0.9692094679237816,28443.0,56.05948739584432
virginia,Prince George,6419,9157,15576,41.21,58.79,0.6429399571373361,37972.0,41.01969872537659
virginia,Accomack,6740,8583,15323,43.99,56.01,0.9772654124118558,32871.0,46.615557786498734
virginia,Amherst,5057,9719,14776,34.22,65.78,0.5622514910536779,31887.0,46.33863329883652
virginia,Pulaski,4172,10322,14494,28.78,71.22,0.6521459778977128,34249.0,42.31948378054834
virginia,Wise,2701,12086,14787,18.27,81.73,0.3643875706538892,39027.0,37.8891536628488
virginia,Mecklenburg,6285,8288,14573,43.13,56.87,0.4778972520908005,30813.0,47.29497290104826
virginia,Caroline,6432,7147,13579,47.37,52.63,1.0630167442506773,30099.0,45.11445562975514
virginia,Goochland,4889,8384,13273,36.83,63.17,1.308312872676254,22485.0,59.03046475428063
virginia,Carroll,2559,10663,13222,19.35,80.65,0.6027564254512208,29789.0,44.38551143039377
virginia,Fluvanna,5760,7025,12785,45.05,54.95,1.6433136188623825,26187.0,48.82193454767633
virginia,Dinwiddie,5765,7447,13212,43.63,56.37,0.4631389762554869,28468.0,46.410004215259235
virginia,Wythe,2770,10046,12816,21.61,78.39,0.4242138576526832,28912.0,44.32761483121195
virginia,Smyth,2665,9750,12415,21.47,78.53,0.3671393445383812,31126.0,39.88626871425818
virginia,Russell,2330,9521,11851,19.66,80.34,0.3162989215350024,27422.0,43.21712493618263
virginia,New Kent,3546,8118,11664,30.4,69.6,1.238733533626069,21009.0,55.51906325860345
virginia,King George,4007,7341,11348,35.31,64.69,1.4218009478672986,25947.0,43.735306586503256
virginia,Rockbridge,3508,6680,10188,34.43,65.57,0.9308686636961222,22450.0,45.38084632516704
virginia,Page,2514,7831,10345,24.3,75.7,0.5768551583408548,23619.0,43.799483466700536
virginia,Scott,1581,8247,9828,16.09,83.91,0.3544826348380148,22082.0,44.506838148718415
virginia,Greene,2924,5945,8869,32.97,67.03,1.1035313001605136,19309.0,45.93194883215081
virginia,Lee,1627,7543,9170,17.74,82.26,0.3892348754448398,24165.0,37.94744465135527
virginia,Buchanan,1721,7296,9017,19.09,80.91,0.147038551670266,22212.0,40.59517377993877
virginia,King William,2760,5975,8735,31.6,68.4,0.757245587273916,16405.0,53.245961597074064
virginia,Prince Edward,4591,4101,8692,52.82,47.18,0.8097165991902836,23020.0,37.75847089487402
virginia,Southampton,3595,5035,8630,41.66,58.34,0.5045796084023474,18080.0,47.732300884955755
virginia,Westmoreland,3836,4448,8284,46.31,53.69,0.8584140277414288,17649.0,46.937503541277124
virginia,Patrick,1768,6454,8222,21.5,78.5,0.4804989009865562,17796.0,46.20139357158912
virginia,Nelson,3689,4154,7843,47.04,52.96,1.3405405405405404,14805.0,52.97534616683552
virginia,Clarke,3051,4661,7712,39.56,60.44,1.9882967344113756,14294.0,53.95270742969078
virginia,Giles,1950,5910,7860,24.81,75.19,0.4007666840913051,16827.0,46.710643608486365
virginia,Floyd,2300,5293,7593,30.29,69.71,0.7638104459146899,15677.0,48.434011609364035
virginia,Appomattox,2023,5715,7738,26.14,73.86,0.4524594402430353,15528.0,49.83256053580629
virginia,Brunswick,4481,3046,7527,59.53,40.47,0.2878404942431901,16618.0,45.29425923697195
virginia,Northumberland,2852,4302,7154,39.87,60.13,1.112502762837987,12176.0,58.75492772667543
virginia,Alleghany,2166,4874,7040,30.77,69.23,0.3336908592539626,15387.0,45.75290829921362
virginia,Buckingham,3128,3950,7078,44.19,55.81,0.5693371289141927,17051.0,41.51076183215061
virginia,Grayson,1407,5592,6999,20.1,79.9,0.4396708749450411,15867.0,44.11041784836453
virginia,Amelia,2128,4708,6836,31.13,68.87,0.4937594294335481,12801.0,53.40207796265916
virginia,Madison,2203,4419,6622,33.27,66.73,1.1443910709239895,13081.0,50.62304105190735
virginia,Nottoway,2829,3712,6541,43.25,56.75,0.5084972567911148,15495.0,42.213617295901905
virginia,Lancaster,2869,3523,6392,44.88,55.12,1.3881593757034592,10771.0,59.344536254758154
virginia,Dickenson,1335,4932,6267,21.3,78.7,0.2621231979030145,15014.0,41.74104169441854
virginia,Northampton,3255,2686,5941,54.79,45.21,0.9744513593187027,12002.0,49.50008331944676
virginia,Middlesex,2108,3670,5778,36.48,63.52,1.0600130463144162,10749.0,53.753837566285235
virginia,Charlotte,2155,3479,5634,38.25,61.75,0.3449762828805519,12119.0,46.48898423962373
virginia,Lunenburg,2227,3204,5431,41.01,58.99,0.2976727403932888,12319.0,44.0863706469681
virginia,Essex,2542,2657,5199,48.89,51.11,0.676730869338886,11077.0,46.93509072853661
virginia,Mathews,1563,3517,5080,30.77,69.23,1.295713247759748,8769.0,57.931349070589576
virginia,Sussex,2879,2055,4934,58.35,41.65,0.3852993479549496,11414.0,43.22761520939197
virginia,Cumberland,2036,2697,4733,43.02,56.98,0.6070366699702676,9745.0,48.56849666495639
virginia,Rappahannock,1747,2539,4286,40.76,59.24,1.7661453346100646,7380.0,58.075880758807585
virginia,Greensville,2558,1737,4295,59.56,40.44,0.3156352158719422,11500.0,37.34782608695652
virginia,Surry,2272,1819,4091,55.54,44.46,0.4456548650656103,6554.0,62.419896246566985
virginia,Charles City,2496,1476,3972,62.84,37.16,0.8283055527150016,7034.0,56.46858117713961
virginia,King and Queen,1468,2099,3567,41.16,58.84,0.6169177838414996,7054.0,50.56705415367168
virginia,Richmond,1347,2213,3560,37.84,62.16,0.5022191076851203,8758.0,40.64854989723681
virginia,Richmond,1347,2213,3560,37.84,62.16,1.2635084988143297,8758.0,40.64854989723681
virginia,Bland,453,2573,3026,14.97,85.03,0.4490057729313663,6472.0,46.75525339925834
virginia,Craig,541,2140,2681,20.18,79.82,0.5597341262900123,5120.0,52.36328125000001
virginia,Bath,603,1548,2151,28.03,71.97,0.2820377225453904,4409.0,48.78657291902926
virginia,Highland,371,958,1329,27.92,72.08,0.7504078303425774,2210.0,60.13574660633484
washington,King,718322,216339,934661,76.85,23.15,4.37350351830572,2166350.0,43.14450573545364
washington,Pierce,172538,146824,319362,54.03,45.97,2.0639297019947036,862895.0,37.010528511580205
washington,Snohomish,185227,128255,313482,59.09,40.91,2.510324274462499,787110.0,39.82696192400046
washington,Spokane,93767,113435,207202,45.25,54.75,1.2505214284418813,496889.0,41.69985650718772
washington,Clark,92757,92441,185198,50.09,49.91,2.3942323786269157,465272.0,39.804243539263055
washington,Thurston,68798,48624,117422,58.59,41.41,3.4254779757499043,273714.0,42.899522859627204
washington,Kitsap,63156,49018,112174,56.3,43.7,2.465695639300244,263142.0,42.6286947731643
washington,Whatcom,60340,40599,100939,59.78,40.22,2.403058983267442,216417.0,46.64097552410393
washington,Benton,26360,47194,73554,35.84,64.16,1.4734484265734265,193494.0,38.01358181649043
washington,Yakima,31291,41735,73026,42.85,57.15,0.7419123863769675,249327.0,29.28924665198715
washington,Skagit,26690,24736,51426,51.9,48.1,1.851400916188534,123603.0,41.60578626732361
washington,Cowlitz,17908,24185,42093,42.54,57.46,1.2519768054823404,104740.0,40.18808478136337
washington,Island,20960,18465,39425,53.16,46.84,2.582896625777612,81692.0,48.26053958771973
washington,Clallam,17677,18794,36471,48.47,51.53,2.148740910930381,74240.0,49.125808189655174
washington,Lewis,9654,21992,31646,30.51,69.49,1.3031470479019682,76693.0,41.2632182858931
washington,Chelan,13032,18114,31146,41.84,58.16,1.1953440533828363,75855.0,41.05991694680641
washington,Grays Harbor,12020,14067,26087,46.08,53.92,1.45241342463057,71531.0,36.46950273308076
washington,Grant,7810,18518,26328,29.66,70.34,0.8631511240675998,94221.0,27.94281529595313
washington,Mason,11993,13677,25670,46.72,53.28,1.679042279133202,62142.0,41.308615751021854
washington,Walla Walla,9694,13651,23345,41.52,58.48,1.449111925570905,60008.0,38.903146247167044
washington,Franklin,8886,13206,22092,40.22,59.78,0.9553754988511308,90199.0,24.49251100344793
washington,Stevens,5767,15161,20928,27.56,72.44,0.8042845758974073,44141.0,47.411703404997624
washington,Jefferson,12656,6037,18693,67.7,32.3,3.339629120879121,30910.0,60.47557424781624
washington,Kittitas,7489,10100,17589,42.58,57.42,1.0223875487802097,44922.0,39.15453452651263
washington,Whitman,8146,7403,15549,52.39,47.61,1.7819494584837543,48824.0,31.847042438145174
washington,Okanogan,6298,9610,15908,39.59,60.41,0.7099283695028374,41579.0,38.25969840544506
washington,Douglas,4918,9603,14521,33.87,66.13,0.9592504461629984,41366.0,35.103708359522315
washington,San Juan,7172,2688,9860,72.74,27.26,2.9063670411985014,16309.0,60.457416150591705
washington,Klickitat,4194,5789,9983,42.01,57.99,1.4312510194095578,21286.0,46.89937047824861
washington,Pacific,4620,5360,9980,46.29,53.71,1.537314051299051,21285.0,46.88747944561898
washington,Asotin,3134,5741,8875,35.31,64.69,1.0769532014881535,22286.0,39.823207394776986
washington,Pend Oreille,1934,4373,6307,30.66,69.34,0.6565078600252966,13131.0,48.031376132815474
washington,Lincoln,1244,4108,5352,23.24,76.76,0.6029717895341326,10335.0,51.78519593613933
washington,Skamania,2232,2928,5160,43.26,56.74,1.5450067174205102,11581.0,44.555737846472674
washington,Adams,1299,3083,4382,29.64,70.36,0.5842632057851636,19369.0,22.623780267437656
washington,Ferry,1098,2202,3300,33.27,66.73,0.666740748972108,7531.0,43.8188819545877
washington,Wahkiakum,832,1344,2176,38.24,61.76,1.3975489142119977,4161.0,52.295121365056474
washington,Columbia,526,1497,2023,26.0,74.0,0.8165116806532094,3975.0,50.893081761006286
washington,Garfield,279,851,1130,24.69,75.31,0.663544106167057,2246.0,50.31166518254675
west-virginia,Kanawha,43850,28263,72113,60.81,39.19,0.7654462814045253,186196.0,38.729618251734735
west-virginia,Berkeley,28244,12321,40565,69.63,30.37,0.9828129253023292,113489.0,35.74355223854294
west-virginia,Monongalia,18432,14699,33131,55.63,44.37,1.0432301496485414,105643.0,31.361282810976594
west-virginia,Wood,25434,8400,33834,75.17,24.83,0.7963313836944285,85709.0,39.475434318449636
west-virginia,Cabell,19850,11447,31297,63.42,36.58,0.9276649023959934,95681.0,32.70973338489355
west-virginia,Raleigh,22048,6443,28491,77.39,22.61,0.5766466025246062,76296.0,37.34271783579742
west-virginia,Harrison,18750,7694,26444,70.9,29.1,0.3774012763613982,68349.0,38.68966627163528
west-virginia,Putnam,17788,5884,23672,75.14,24.86,0.8689576092019922,56675.0,41.76797529775033
west-virginia,Jefferson,13204,9518,22722,58.11,41.89,1.7943560432557306,55979.0,40.590221332999874
west-virginia,Marion,14668,6964,21632,67.81,32.19,0.4645903998355432,56504.0,38.28401529095286
west-virginia,Mercer,17404,4704,22108,78.72,21.28,0.3955009356973357,60632.0,36.46259400976382
west-virginia,Ohio,11139,5493,16632,66.97,33.03,0.7214716872664559,42629.0,39.015693541955
west-virginia,Fayette,10357,4290,14647,70.71,29.29,0.4383130566716304,44179.0,33.153760836596575
west-virginia,Wayne,11152,3357,14509,76.86,23.14,0.4243326261122897,40724.0,35.627639721049015
west-virginia,Greenbrier,9556,3765,13321,71.74,28.26,0.4789568011865769,35532.0,37.49014972419228
west-virginia,Marshall,9666,2918,12584,76.81,23.19,0.2845387780213019,31720.0,39.67213114754099
west-virginia,Hancock,8909,3262,12171,73.2,26.8,0.4067556813157661,29662.0,41.03229721529229
west-virginia,Preston,9538,2470,12008,79.43,20.57,0.3912781753728848,33760.0,35.56872037914692
west-virginia,Logan,9897,2092,11989,82.55,17.45,0.3738038277511963,33674.0,35.60313595058502
west-virginia,Jackson,9020,2663,11683,77.21,22.79,0.3944244466569656,29188.0,40.026723310949706
west-virginia,Mineral,9070,2050,11120,81.56,18.44,0.315445277938065,27375.0,40.62100456621005
west-virginia,Randolph,7629,2735,10364,73.61,26.39,0.2729714260555628,29034.0,35.69608045739478
west-virginia,Mason,7654,2081,9735,78.62,21.38,0.3892546494305348,26938.0,36.138540351919225
west-virginia,Brooke,6625,2568,9193,72.07,27.93,0.4479283314669653,22663.0,40.56391475091559
west-virginia,Nicholas,7251,1840,9091,79.76,20.24,0.1719077568134172,25381.0,35.81813167329892
west-virginia,Mingo,7911,1370,9281,85.24,14.76,0.2235658757176972,24716.0,37.550574526622434
west-virginia,Upshur,7005,1766,8771,79.87,20.13,0.4955362410036575,24680.0,35.53889789303079
west-virginia,Boone,6504,1790,8294,78.42,21.58,0.3557729723720051,22809.0,36.36283923012846
west-virginia,Hampshire,6692,1580,8272,80.9,19.1,0.4648803989519059,23316.0,35.477783496311545
west-virginia,Wyoming,6547,1062,7609,86.04,13.96,0.3440634476323769,21777.0,34.94053359048537
west-virginia,Morgan,5732,1573,7305,78.47,21.53,0.8182050626438252,17626.0,41.44445705208215
west-virginia,Lincoln,5307,1459,6766,78.44,21.56,0.3043702980531787,21108.0,32.05419746067841
west-virginia,Lewis,5274,1347,6621,79.66,20.34,0.306597988717194,16289.0,40.64706243477193
west-virginia,Taylor,4733,1491,6224,76.04,23.96,0.399342259807376,16952.0,36.71543180745635
west-virginia,Wetzel,4519,1359,5878,76.88,23.12,0.2672480483859624,15644.0,37.57351061109691
west-virginia,McDowell,4629,1438,6067,76.3,23.7,0.1141552511415525,19192.0,31.612130054189247
west-virginia,Barbour,4527,1222,5749,78.74,21.26,0.2434756143954957,16749.0,34.324437279837596
west-virginia,Monroe,4443,1111,5554,80.0,20.0,0.3756750410894576,13487.0,41.180395936828056
west-virginia,Hardy,4274,1155,5429,78.73,21.27,0.3259762308998302,13812.0,39.306400231682595
west-virginia,Roane,3781,1222,5003,75.57,24.43,0.2304678497349619,14114.0,35.44707382740541
west-virginia,Braxton,3537,1321,4858,72.81,27.19,0.177757168251024,14323.0,33.9174753892341
west-virginia,Grant,4346,512,4858,89.46,10.54,0.2187297472456254,11602.0,41.87209101878987
west-virginia,Summers,3455,1190,4645,74.38,25.62,0.3699788583509514,12978.0,35.79133918939744
west-virginia,Ritchie,3405,496,3901,87.29,12.71,0.2710874778438119,9985.0,39.06860290435654
west-virginia,Tyler,2996,507,3503,85.53,14.47,0.3753073637893102,8967.0,39.065462250473956
west-virginia,Pocahontas,2496,928,3424,72.9,27.1,0.3342939481268012,8528.0,40.150093808630395
west-virginia,Tucker,2565,751,3316,77.35,22.65,0.4117793860743698,7053.0,47.01545441656033
west-virginia,Pendleton,2398,729,3127,76.69,23.31,0.3293888007807734,6977.0,44.81868998136735
west-virginia,Pleasants,2358,621,2979,79.15,20.85,0.3835704011507112,7490.0,39.77303070761015
west-virginia,Webster,2302,556,2858,80.55,19.45,0.146484375,8557.0,33.399555919130535
west-virginia,Clay,2300,568,2868,80.2,19.8,0.3027000847560237,8829.0,32.48386000679579
west-virginia,Doddridge,2358,362,2720,86.69,13.31,0.1179013558655924,8576.0,31.716417910447763
west-virginia,Calhoun,2035,456,2491,81.69,18.31,0.3534068419564602,7374.0,33.78085164090046
west-virginia,Gilmer,1896,545,2441,77.67,22.33,0.331881352416511,8134.0,30.009835259404966
west-virginia,Wirt,1911,386,2297,83.2,16.8,0.2584456341148237,5767.0,39.83006762614878
wisconsin,Milwaukee,126069,288822,414891,30.39,69.61,1.356434190706352,954841.0,43.45131807285192
wisconsin,Dane,71275,217697,288972,24.67,75.33,3.0700764222154175,531296.0,54.39001987592603
wisconsin,Waukesha,142543,79224,221767,64.28,35.72,1.4613938757868077,398521.0,55.64750665586005
wisconsin,Brown,67210,53382,120592,55.73,44.27,1.2148200314333075,259514.0,46.46839862203966
wisconsin,Racine,46681,42641,89322,52.26,47.74,1.0187995576574669,194846.0,45.84235755417099
wisconsin,Outagamie,49879,38068,87947,56.71,43.29,1.1700490010882865,184593.0,47.6437351362186
wisconsin,Winnebago,43445,37047,80492,53.97,46.03,1.673835849764716,169629.0,47.451791851629146
wisconsin,Washington,51740,20852,72592,71.28,28.72,1.0108020997877876,134310.0,54.04809768446132
wisconsin,Kenosha,36037,35799,71836,50.17,49.83,1.1045341715259316,167867.0,42.79340191937665
